pid,label,key,location,keywords,description,named_persons,rights,creation_date,ingest_date,format,source,order,layout,text,thumbnail,full,manifest,collection
01620ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1620,cmhc_item,"Feller, Feller, Fellows, Fel lows, Fel lows, Fel lows, Fel lows, Feiton, Felttiian  Fenecoh |!  Le He i: Laura: Anna ! Cary'D. Edtth | Hazel : ida:  Andrew :  eo Wiktfam J.  e, Crare  Fenno, Bessie:  Fenno, ‘Charles  Fenno, Charles  Fenno, Cora °°  Fenno, Emma  Fenno, George  Fenno, Harry ''  Fenno, Levi  Fenno, Louls: !  Fenton, Fenton, Fenton, Fenton, Fenton, Fenton,  Fenton,  Carrte ' Ellen:  Frances James  : Kate’. Mary ~: Mike =:  Fergerson, Michael  Fergus,  Alonzo’  38 “9  20 £4 AS  SF 16 EF 32 fs 4 42  RAR a  20  2Z 39.  1 28: 37  Ss = =. 7 0 35717777 3B SBS SB SHAT BS FE TSE BSB ETT TNS THT TN ES  48 48 48 48 48 48 48 48 45 48 49 51 49 49 49 49 49 49 49 47 45 44 45 45 45 47 44 50  66 6b 18b 18b 18b  - £8b  8b  17b 4 24b  3b -  24b 24b  246  24b  24b  246  th  4b  Ib tb Ib TD 18a 1Ob  a 5Sk- 52 - : 64°  64 6% 66  68 59 93  (42. 58 .  Sl.  56  BRE  53 5a 55. 52  54°  84  52  ' 8A)  5h.”  54 ‘@3 .  ‘100 - ","/img/derivatives/iiif/images/01620ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01620ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01620ci/manifest.json,census
01621ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1621,cmhc_item,"Fergus, Edward Fergus, Ellen Fergus, Flosste Fergus, John Fergus, Vernon Ferguson, Catherine Ferguson, Charlies Ferguson, James L. Ferkol, Frank Ferme, Lawrence Ferme, Peter Ferme, Valentine Ferree, Edgar Ferrel!, Charles Ferren, Charles Ferren, Mary Ferrin, Belle A. Ferrin, Clara M. Ferrin, Dennis Ferrin, James 0. Ferrin,. Stanley Ferris, Frank Ferris, John Ferrish, Alma Ferry, Ida  Ferry, James F,. Ferry, James J.  Ferry, Kate  29 39 15 40  67 36 46 35 29 35 39 33 38 27 28 36  30  49  13 37 25 20 i) 46  45  nm = 3S HAN BSB BS BB KS FE TMT TR TD BS SBS SB SB BS SBS BBE SE TA BE ZBETNHD TN ES  50 50 50 50 50 49 49 44 44 52 52 52 46 45 47 47 46 46 49 46 46 5| 50 a1 48 48 48 48  10b  20b 20b  lib. :  a)  tb  1 1b.  {3a i4a 6b  9b.  9b  9b  9b  ' 99  8  .40 41 _ 77 .9l 128 - 27 ~~ 26 . 33 - 49 66 67 - 7Q 172  38  69 TI 40 ‘ 27 «7 68  t  66  ,° 69  G7 ","/img/derivatives/iiif/images/01621ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01621ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01621ci/manifest.json,census
01622ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1622,cmhc_item,"Ferry, Willie  Fershin, Fershtin,  Fershin,  Frederick John:  Rose :  Flelid, Charities  Fleld, Daniel ;  Field, Dick«. |  Fleld; Edith!  Fleltd, George  Field, Helen! Ruth  Fletd, James~  Fleld, Lester  Fleld, Mitten:  Flelds, Agnes  Flelds,  Rossi  Fife, James~A.  Fikinta, Fikinia, Fikinia, Fikinia, Fiftinta, Fikinia,  FikiInta,  Fikinta, FikInta, Fikinta,  Acdad Agbig Charles Edward El ten Etta : Joseph Margaret Mary  Norah  Filson, John -.D,  Filson, May--:  <3 “Em 30 19 21 23 18 20 55 \2 59 20 26 24 27 22 53 22 18 t3 35 1O  k6 rg  42  nn S517 0 7 5B 12H TN SBS BSB SBS B BSE TNT BS FE TT ET SE FE BE NT SZ SB SS  48 a1 51 51 48 46 46 46 46 46 45 46 46 49 49 50 50 50 50 50 50 30 50 50 50 50 49 49  9b  5b: Sb  5b  19a:  18a”  {8a [8a  18a  18a Ab - (8a -  25a.  25a Ita  {2a  “2a t2a.  }Ba- Za iZa  '2a [2a 2a 2a  19b © 19b &  70  74  72. 73 8:  26 |  25. 27  23 ' 28 | BY  24 48 39  28 26 |  16 to  ot2  t3  ots tt  $4.  54 55. ","/img/derivatives/iiif/images/01622ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01622ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01622ci/manifest.json,census
01623ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1623,cmhc_item,"Finch, Annie Finch, Lyman > Finch, Nannie Finch, Ruby E. Findley, Anna Findion, Mary Fink, John Finks, Annie Finks, Frank Finks, Frank Finley, Charles Finley, Frank Finley, James — Fintey, Mary Fintey, Rose C, Finn, John  Finn, Nicholas» Finnegan, Allena Finnegan, Annie Finnegan, Bridget Finnegan, Clarence Finnegan, Geerge Finnegan, George Finnegan, John Finnegan, Maggte Finnegan,- Maggie Finnegan, Michael  Finnegan, Mike J.  22 53 35 13 31 66 39 23 35 7m  40  32 17 31 25 64  22 50 | 27 34 32 30 26  xs = 17 A S SBS 3B BTR 1H TH BS STN NH SB FS FS BE BETH ETA THA HTH FE TU  45 50 50 50 44 49 53 52 52 52 46 49 49 50 49 44 50 52 52 52 46 52 44 52 44 52 52 51  65°  19b 19b 19b  19a  14b.  10a Ib  Ib.  Ib 3a Ila Ita 7b Ila 18a 3b 8a 8a 8a 7a Ila 18a 4b  2a  8a 5a 8a  52 .' 53  54 ay 65: 21: 72: 71 73° 45° 38° 36.  ,oe! ‘42 . 00> ","/img/derivatives/iiif/images/01623ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01623ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01623ci/manifest.json,census
01624ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1624,cmhc_item,"Finnegan, Mites  Finnegan, Rose  Finnégan, Sadie  Finney,  Finney,  Annte  Mary: .  Fi rstbrook, °F, H.  Firtkin, Cart  FirtkKin, Charles  Fish, 'iRoy «:  Fish,° Roy O.«:.  Fish, William  Fish, Wilttam H.  Fishe, August  Fisher, Fisher, Fisher, Fisher, Fisher, Fisher, Fisher, Fisher,  Fisher, | Fisher, Fisher, Fisher, Fisher, Fisher,  Fisher,  emcee anaan a Abfe | Adam Agnes Alexander Andy : Bruce i Charles Char:tes Charles Chrtstina De Je! Earnest  Elta: Elste  50 10 25 55 393 65 35 “5 25 25 33 35 66  1f  52  46  29  39  28  4ii  3!  26 40  nn"" nm 5S S WD SBS BF SBS SBS SBS SF DMD KS TN BEB BS FB SB BKB BESET THAN TN S  52 52 52 45 45 49 53 53 53 50 53 50 52 47 49 47 47 49 52 47 53 48 46 49 45 51 49 47  7b ~~  “8a~-  4b 2a “4b.  25a 6a  ‘6a° Fa 13a  7b  t3a_  Obi  8a 24b  . Sa 8a tTa-  ‘Bb. | Ba  “tla  LZa.  8a.  100  100 -—  66°  ' SO ay TQ  BD ","/img/derivatives/iiif/images/01624ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01624ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01624ci/manifest.json,census
01625ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1625,cmhc_item,"Fisher, Fisher, Fisher, Fisher, Fisher, Fisher, Fisher, Fisher, Fisher, Fisher, Fisher, Fisher,  Fisher,  Frank George Grace Henry Howard James Jane Joseph Michael Ruth Utah Wal lace Witttam  Fisk, Joseph  Fisk, Richard  Fiske, Joseph H.  Fiske, Katherine  Fisley, Charles  Fitzgerald, Fitzgerald, Fitzgerald, Fitzgerald, Fitzgerald, Fitzgerald, Fitzgerald, Fitzgeraid, Fitzgerald,  Fitzgerald,  Adeline Arthur Candis W. Daniel Edward Ellen  ‘Francis  Geante  de Je  - James  SI 40 230 30 22 24 32 34 35 3!  20 21 29 45 27 36 19  58  45  24  36 12  =s Ss nm 35S 17 3S 5S 1 BN FS HA S ZB SB BE FET TN BE FS T2H SES FE SF DH SBS SES  44 45 44 45 49 46 44 47 44 47 49 47 45 46 5 | 48 48 51 47 46 44 49 47 47  48  _ 46  47  9a.  tb  16b  24b .4a 4b '7a  9a  5b: [7a  8a  Ib-  fib-  6b 6b 7b Ib 5b 4b  22b .  tb 8a  tab  “t4b  15b  8a  oe  . ~& 36.  ~ #00  x ‘65 »'26  11.20  14 ","/img/derivatives/iiif/images/01625ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01625ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01625ci/manifest.json,census
01626ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1626,cmhc_item,"Fitzgerald, Johanna Fitzgerald, John Fitzgerald, John J. Fitzgerald, Josephine Fitzgerald,.Katie Fitzgerald, «tersy Fitzgerald, «Louls Fitzgerald, Mamie Fitzgerald, «Margaret Fitzgerald, -Marguerite Fitzgerald, “Mary Fitzgerald, “Mary Fitzgerald, “Mary Fitzgerald, «Mary Fitzgerald, «Nathan Fitzgerald, «Nathan Fitzgerald, <Norah Fitzgerald, Patrick Fitzgerald, -Péte Fitzgerald, Rose Fitzgerald, —FHomas Fitzgerald, Wiilitam PIPE OSG ane Fitzpatrick; John B. Fitzpatrick, :Nel lie Fitzpatricks Phillip Fitzstmmons,: Anna Marie  Fitzsfmmonsj; ‘Charles  rau @  23 33 42 43 (4  =z=uns ns SB SF STH BE ETM BESZTEeTADTANA.TWHTLDhDTHrDLUCU TTVLhUCCT]FWDTLhUCUCMTMmLMCCUPSTmUhUc ThUhTMCUCFThU SmUhUrTFThUMT  49 5! 46 49 46 44  46 ._—  48 47 46 48 49 S| 47 52 44 D1 47 52 a1 49 48 47 48 49 53 46 46  22b. “4b. 15b. 22b. t4a. “14b. 5b. '' {3a.-  ‘8a {5b  —t4b 226 ' 4b  84  {Sa  fab  4b  8a  6b  4b 2a 146 18a  6a  18 i>  7b  4a  4a  ‘B84  6| 66 86 14 79 68 ro 12 65  89  85  . 63 135  7? 62  58  64 28 88 42° 24  - 5a  | 84. '"" 48  - 46° ","/img/derivatives/iiif/images/01626ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01626ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01626ci/manifest.json,census
01627ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1627,cmhc_item,"Fitzsimmons,.  Fitzsimmons, Fitzsimmons, Fitzstmmons, Fitzsimmons,  Fitzsimmons,  Fitzsimmons, Fitzsimmons, .  Fitzstmmons,.  Charles Charles Edward George John R. Mary Mary L. Willtam  Wiltltam Leo  Flaherty, Annie  Flaherty,  Flaherty, Flaherty,  Flaherty, Flaherty,  Flaherty,  Edward Elten Emmett James Thomas  Wilt tam  Fiaks, Flaks, Flaks, Filaks, Flaks,  Flaks,  Flaks,  Flaks,.  Flaks, Flaks,  Flaks,  Abe Abram Charles Dora Guta Hannah  Lottie  Mary  -Minnile  Sam  Tittle  Flanders, Etlen  10 5m  27 34  {2  15  17  55  24  13  |  23  36  24  45  72  nunnesen4nennns* ""©"" S&S SBS S S&S S&S 3S Ss 17 385 717 SFE SF 1 TN BS S B SBS ES  46  47  46. 47 ©  46 47 46 47 46 46 46 46 46 46 46 46 48 46 48 46 46 48 48 48 46 48  46  47  4b  8b  4a  8b. 4b. 8b.  8b.  aa : 6a  . 6a  6a.  6a 6a  6a  ' 6a.  l4a 12b l4a 12b  12b. ‘'t4e l4a  14a 12b 4a {2b 2Ha  351 783 ~150  17784  1-~52  8! - 47 ~82  «142 1-43 Al  44 “40  *~3B8  1-439  15! an) -52 ' +355 hey 2  ""-4506¢3  --53  BA 30. ","/img/derivatives/iiif/images/01627ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01627ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01627ci/manifest.json,census
01628ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1628,cmhc_item,"Flanery, Margaret Flaneéry, Nora Fianery, Thomas Flantgan, James Flantgan, John Flantgan, Josfe Flantgan, Mary Flanigan, Mary Flanigan, Patrick  Flanigan, Thomas F.  Flannelly,. son Flannery, Charles Flannery, Kate Flannery, Stanley Flannery, Thamas Flannigan, Annie Flanntgan, Grace Flannigan, John Flannigan, John Flannigan, Martin  Flanntgan, Mary  Flannigan, Thomas J.  Fleming, David Fleming, Mary Flemming, Pat Fletcher, Andrew Fleteher, Wi.ltttam  Flick, Joseph |  2t 19 16 $2 {9 EF 45 24 35 26 32  23 12m  30  Es  52  27  &  a  30 ZF 5:7 41  SZ 2 5 5 47 8 85S 17 5 5 5S 7H 7 3B 5S TH BE FB BETH TH FS FS 5S TT  50 50 50 49 49 49 49 49 49 49 47 46 45 45 45 52 46 51 46 52 52 52 46 45 52 47 47 44  “2a  “2a  {2a  23a {2a  -12a i2a  23a  L2a {8a  4b  9a: ©  9a  . Gao - 8a.  1 Ob  l4a  6a  8a  8a  8a~  I tb 7b  19a 24b  . 2t-. 7 ' 22  23  ‘46  tS 45  42 A4 14 - 43 48° oT  2Q° 2k) i  25 Tk 14 - 29.  24 2% 26  ‘62>  74 3h 82 13 ","/img/derivatives/iiif/images/01628ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01628ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01628ci/manifest.json,census
01629ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1629,cmhc_item,"Fitnchtand, Andy Filtnge, Chartes Filtnn, Patrick Flinspach, Otto Flitner, David Flitner, Liltttan Flitner, Mard N. Flood, Ellen Flood, Franklin Flood, James. B,. Flood, John Flood, John H. Flood, Martin Flood, Mary Flood, Minnie M. Flowers, Ralph Flowers, Sarah Floyd, Jacob Floyd, Richard Flugen, Joseph Flynn, Benjamin E. Flynn, Cyrus Flynn, Jane Fiynn, Kate Flynn, Patrick Fogel, Kate Foge!, Leo  Fogel, Mae  30 19 25 31 50 45 19 62  37  49 gl 33 17 35 33 36 35 30 50 76 20 42 36  ns m7 57 12 BS BSB 3B 3B BMS 2TH TD BS BSB SB FS SBE TH SE TH SB SFE B SB ES  46 52 52 51 46 46 46 47 47  47.  47 47 45 44 47 46 46 49 49 52 52 49 48  |  ‘Sl  49 49 49  9b 6a 1 3b I2b 3a 3a 3a 10a [7a 17a 17a I7a 19a 2a [7a  ‘TSb “t5b  25a 25a 3a 13b [3b ‘3a 8b 8a [5a 15b [5a  relo -- 18 ‘16  .  tt4  “V7 38 -43 15 73  ft 92  +. 16. ‘15  *. 82 47 -°50 «20 ~-48 «63 ' 49 ","/img/derivatives/iiif/images/01629ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01629ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01629ci/manifest.json,census
00163ci,1880 Lake County Census,1880ci,,,,,,,2023-01-29,,,163,cmhc_item,,"/img/derivatives/iiif/images/00163ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/00163ci/full/1140,/0/default.jpg",/img/derivatives/iiif/00163ci/manifest.json,census
01630ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1630,cmhc_item,"Fogel, Marguerfte Foge!,:Ruben:: | Fogh, iCar!  Fogh, Edftth -. Fogh, iMajory -: Fogh, -Merwin.P. Fogh, Phebe - i: Fogh, Valdmar Fogle, Abraham Fogle, Cornelia Fogle, Frederick Fogle, Victor. Foley, -Annie=«.! Foley, Edna -- Foley, iEdward: : Foley, Ethel ™, Foley, John Es Foley, John We Foley, Margaret Foley; Mary M, Foley, ‘Patrick Foley, :iRichard Follett, Benjamin Follett, Benjamin F. Jr. Follett, Frank E. Foltett, Fred '[S. Follett, Mary’  Follettfe, Witttiiam S.  50 aS 6 ""4 MF 30 ‘8 60 43 K6 ct  453  “S ZI 30  BIS R co I 8 a  =z 7 S&S S&S SS 3S 5S 5S U1 THR ZBESZETAUNA SENHA ZF FEM FETA FEAR ZZ M  49 49 49 49 49 49 49 49 47 47 47 47 51  51  53 51  48 46 51  46 51  51  48 48 48 48 48 52  LSa . Sa  8b  8b 8b 8b  8b  8b 20b  20b  206 |  2Qb 1b Ib 1Ob ib  [6a  ro  tb “th . J7®  *- Fb -  1 St  (Sp  tS 13th  tSb.  5Q  4  aS 49 80  | TF  76 78 St. 52. 53.  54  69 |  72. O7  TI  39.  OF  38 -  9 -  63  , 62 Gh ","/img/derivatives/iiif/images/01630ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01630ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01630ci/manifest.json,census
01631ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1631,cmhc_item,"Foote, Ralph E.  Foraker, Forbes, Forbes, Forbes, Forbes,  Forbes,  Wiittam M, Charles Edward Etten Josephine  Louts  Ford, Dennis  Ford, Eva  Ford, Fred  Ford, Georgie  Ford, Harry J.  Ford, John A.  Ford, Mary  Ford, Mi  chae lt  Ford, Pear!  Ford, Sarah  Foreman, Foreman, Foreman, Foreman, Foreman, Foreman,  Foreman,  Altice Della Edward Fred S. Kather Ine Katie  Witlitam  Forester, George B,  Forester, Mattie  Forester, S. Maud  Forman,  Ae Me  2! 44 35 70 66 34 28 27  {0 30  18 25 29 47 30 28  28 20 12  39 42 41 12 54  =z=unenszsnmnesrxskentnyinnnzsens s&s A BE TT FE SF TA TH SES FS SS ES  46 47 48 48 48 48 47 52 48 51 48 44 49 48 46 44 46 45 45 46 5| 51 45  45.  47 47 47  47.  §5a  {2a 8b  5b  5b.  .8b  6a 3a 7b 3a 5a 15b 3a  10a  L7b  !Qa  9b ‘9b 4b  2a  2b  ~ 9b  me) >)  4a  . 4a 4a  16b ©  - 46° 1: 34! ‘qe Q]  77160 “161 “92°  ""89  - 59  28 ‘58 ","/img/derivatives/iiif/images/01631ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01631ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01631ci/manifest.json,census
01632ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1632,cmhc_item,"Forman,  Formolo,  Formolo, Formoto, Forrest,  Forrest,  Forrest,  Forrest, Forrest, Forrest, Forrest, Forrest, Forrest, Forrest,  Forsman,  Victoria Col fsto Joseph Mary... Edwttn 'R.  Eltftzabeth  Harry 'W. James 'C. John < John Ff. Katte J. Leonard Mary B. Mary J. John  Forsythe, Clara  Forsythe, Mary J.  Forsythe, Orrtn  Forsythe, W.~Hé  Foster, Foster, Foster, Foster, Foster, Foster, Foster, Foster,  Foster,  Abraham Char tés Fannte ' Frank. | Harry: : James *! Johns: | Lizzte  Mary-H. D.  5S! \6 36 27 ts  16  t3  4t TO hs  74 36 40  t7 47 tS 48 53 24 25  2t  29 24  ST 32  n 21 5 S 3S 3S TF SE  Zs S$ Ss 7 1 8577 BSB DH SB BS BS NH BET FE SF 1  47 | 51 51 48 48 48 48 48 48 48 48 48 48 49 46 46 46 46 47 5} 47 46 48 48 44 48  49  166 —  . 8b  8b 3a  3a:  3a  3a 3a  3a  3a.  5b  3a.  25b {2a [2a  {2a  -12a-  9a |  64 65. 63 ©  64  40  44  42, 46. 38. 43.  at  66  | 45  39  83  21.  20 .22 ‘ 190  > AQ”  9a""  2a  3b  lta  140° 14: 15 ‘87 43 50 ","/img/derivatives/iiif/images/01632ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01632ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01632ci/manifest.json,census
01633ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1633,cmhc_item,"Foster, Mrytie M. Foster, Robert L. Foster, Suste B. Foster, Witlitam C. Foulkes, Thomas Fountain, David Foutz, Charles Foutz, Frank Foutz, John Foutz, Julfus Fox, Belle M. Fox, Catherine Fox, Frank L. Fox, George  Fox, John D.  Fox, Owen M.  Fox, Thomas J. Fox, William - Foxall!, Albert B. Foxall, Charles Foxal!, Clay Foxalt, Harold Foxall, Hulda Foxall, Loulfse Foxall, Ray W.° Foy, William Frain, Witlitam  France, Henry H.  37 33 67 62 41 33 26 44 37 34 44 39 28 33 14 37 29 2m  38  31  34  74 59  = S&S = 5 1 17 B BSB B&B 3B B ZB FB FB BSE TT TFT BSB B SBS SE SBS 3S FE 1 ZB TN  47 49 49 49 49 50 52 52 46 52 46 49 51 51 48 46 46 48 53 53 53 53 53 53 53 5] 44 49  ‘9a. 256 '  25b 25b 18b  l4b 14b 3a  .15b  6b 7a  .[0a  ‘Ib 6b 6b 6b 7a  L4b .  14b 14b 14b  l4b .  14b 4b  l4a  106 [5a  Gl  .°66 .° 64  £42  “61 57  / 55 ' 58  56  60  59 St  ""+ 95  24 ","/img/derivatives/iiif/images/01633ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01633ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01633ci/manifest.json,census
01634ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1634,cmhc_item,"Frane!t, Anton '  Francis, Francis, Francis, Francls, Francis, Francts, Fran¢c!s, Francis, Francis, Francts, Francis, Francis, Francis, Francis, _ Francis, Francis, Francis, Francts, Francis, Francts, Franels, Francts, Francts, Francis,  Franger,  Albtna Archie Clyde Cora! Det tne Elverda George Ha fma Herbert Inez J.°G. James Josef Joseph Joseph Joseph Jr. Lizzte L. Mary Mary Michae | Rose Rose ‘B, Rudolph Witktam  Charles  Frank, Chartes  Frank, John:  34 27 32  35 21 35  é2 BF “5 58 35 30 64 BA  235  a YRS  34 RE  Sf 35  na 7 5s 47 T7277 8S SF TF 8B  =  = SS & S&S F177 5 7 1 TH SB BS S SB SE  44 5! 44 44 44 45 49 44 51 49 44 45 50 44 47 5] 44 47 44 44 51 45 5 |  St)  44 46 52 52  Ila 6b tb 2a  ‘2a  >  23b_.  6a 6b  23b  2a !2b 9b 6a 23a ‘6b  6a  23a. ‘Ibe ‘6a. 3a: (2b 8b. ''6b.  2a Sb 6b  [4a  2% 64 94  -39 .38  81 74 48 65 70 40  “79  84 45  , 63  47 12 95  46  1G 86 78 66 37  63  94  27 ","/img/derivatives/iiif/images/01634ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01634ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01634ci/manifest.json,census
01635ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1635,cmhc_item,"Frank, Nellie  Frank, Wiftlttam  Frankl, John  Frankie, Alexander  Frankie, Stephen  Franklin, Franktin, Frankliltn, Franklin, Franklin, Franktin, Franklin, Franklin, Franklin, Franklin, Frankiln, Franklin, Franklin,  Franklin,  Clara Edgar Fayette Frances James James B. Mary Olltver Ona Oscar Pear | Stephen W. F. Willtam  Frankovitch, Nicholas  Frantz, Mary J,  Frantz, Phillip  Frattasigie, Ambrose Frattasigie, Raffaele Frazer, Emma  Frazier, Alexander Freber, Paul  Freck, Eleanor  18 S| 45 42 26  37 45 25 28 49 36  i) 18 1Om 30 26 4! 32 42 38 20 24 50 63 42 26  n S&S 3S 18 3 FS 3S 1 BSB BS SB SHAS 1 BE T1t FS FE TN SE SF TH SE SF ZS SZ 71  48 48 53 47 44 53 | 53 50 48 44 53 53 53 53 53 50 46 S| 44 46 48 50 50 46 47 44 46  19a [Sao ‘Za: 14b-  7a 4a '2b 4a Ta 9a  19b  4a,  4a 4a 4a 4a  7a  2a  12b 5a (3a 5b I3a  t3a: t7b-  24b 5b 23b  742 .7*353  , 240  22 . 26 725 . 24 728  .7 2  794 .°35 -50 ,=70 747 . 46 794 .-99  82 - OL ","/img/derivatives/iiif/images/01635ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01635ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01635ci/manifest.json,census
01636ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1636,cmhc_item,"Freck,: John ©: | Freck, ‘ John  Freck, ‘Michaet Frediund, Sophie Frediund, Witt tam Frediluhd, Wifttiam Fredrick, James Fredrickson, ‘A. Fredrickson, “Anna Fredri¢kson, Charles S. Fredrickson, “David B. Fredrickson, Florence Freedhetm, Atfred Freedheim, Carrie Freedhétim, Eugenie Freedhéelim, Evan Freedheim, Lester Freedheim, Rose Freedman, Michae! Freedman, Racke | Freeman, Robert Freeman, Scott ' Freens, Matt: : Freeny, Matthew Freestone, Atbert Fretsinger, Considine Frelinno, Frank  French; Annie: |  28 LE wv  26 53 52 {8 26 30 St 24 7am 33  25 25 25 46 5f  49 ar 46 35 EI  n S S&S S$ BS FS 3S 3B 1 BE N17 B ZB FEM EME FEN SF FE ZB EZETANAN ZZ Ez  46 46 46 45 45 45 50 48 48 48 48 48 49 49 49 48 48 48 46 46 51 47 50 44 48 45 52 48  . 23b  236  23b :  15a i  -}5a  [5a 9b-  19a  19a 19a  -19a  19a 7b 7b  76:  Ita Ite tla Z2Ib  Z2ib 13a""  22b ~  19a  18a  “Sb  200 6b-  Loa ~~  20°  | 93  Q2-  40  39 4t  89 ~  at 32 35  . 34  33°  i 57 -  598 59  46°  48  87, Ot. 92.  42 8¥ L6  62 - 86  AS. ","/img/derivatives/iiif/images/01636ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01636ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01636ci/manifest.json,census
01637ci,1900 Lake County Census,1900ci,,,,,,,2023-11-02,,,1637,cmhc_item,"French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, Frenze,  Freund,  Arthur B. Bessie Clara Dante! F. Helen T. James John Joste P. Mary Robert Sarah B. Thomas  W. He Welord C. Wilitam H. Jr. Joseph Albert  Frey, Carrie  Frey, Clinton  Frey, Harvey  Friany, Frinty, Frinty,  Frirst,  George Mary  Robert Robert  Frisble, George  Frishoitm, Witiftam  Fritz, Eftmer  Fritz, James R.  24 14 38 16 16  32 49 [0 39  39 24 10 40 45 26 26 24 41 32 26 48 43 50 358  ZS &= S&S S&S S&S S&S 121 3B 3B BEB NM BE BSB ZB BSB SBS FE HFT E TWD TWA SS FE TSE TMT TN FS  48 49 20 52 49 50 50 48 50  48  49 50 48 49 48 44 44 49 49  49  53 52 52 53 46 49 48 48  10a 6b 4a t3b  Op”  ‘4a aa  10a.  4a  8b.  9b  4a.  10a ‘6b  [0a  18b — '8b ©  24a  ' 24a ‘'24b  {Ob [3a I3a 2a 9b 5b 6b 16b  “i 46 -180  .- 760 8i  . 44.  40  - »~80 43  ‘i142  179  i50 49 5  43 42 16  °° OT .° 70: a 4 ","/img/derivatives/iiif/images/01637ci/full/250,/0/default.jpg","/img/derivatives/iiif/images/01637ci/full/1140,/0/default.jpg",/img/derivatives/iiif/01637ci/manifest.json,census
